Date,Barnyard,Surface,Frame,Sub_frame,Timing,Days_elapsed,Temp,CO2_mgC,CH4_mgC,NH3_ugN,N2O_ugN,CO2_mg,CH4_mg,NH3_mg,N2O_mg,CO2_eq
2015-05-21,3,SOIL,C,A,AFTER,1,20.3,1.56E+02,5.59E+00,2.38E+03,1.38E+03,5.73E+02,7.46E+00,2.89E+00,2.17E+00,1.41E+03
2015-05-21,3,SOIL,D,A,AFTER,1,20.3,1.71E+02,3.63E+00,4.34E+02,7.60E+02,6.28E+02,4.84E+00,5.27E-01,1.19E+00,1.11E+03
2015-05-21,4,SAND,C,M,AFTER,1,18.6,1.23E+02,3.16E+00,NA,2.99E+03,4.51E+02,4.21E+00,NA,4.71E+00,NA
2015-05-21,4,SAND,D,M,AFTER,1,18.7,2.37E+02,1.04E+01,9.69E+02,2.01E+03,8.68E+02,1.39E+01,1.18E+00,3.16E+00,2.16E+03
2015-05-21,4,SAND,C,A,AFTER,1,22.7,2.42E+02,3.16E+00,2.01E+03,5.55E+03,8.86E+02,4.22E+00,2.44E+00,8.73E+00,3.60E+03
2015-05-21,4,SAND,D,A,AFTER,1,22.6,3.14E+02,1.29E+01,1.20E+03,2.66E+03,1.15E+03,1.72E+01,1.46E+00,4.19E+00,2.83E+03
2015-05-21,5,SAND,C,M,AFTER,1,17.1,8.93E+01,8.24E+00,4.02E+03,2.73E+03,3.27E+02,1.10E+01,4.88E+00,4.29E+00,1.89E+03
2015-05-21,5,SAND,D,M,AFTER,1,17.5,2.31E+02,3.10E+00,NA,2.67E+03,8.48E+02,4.13E+00,NA,4.20E+00,NA
2015-05-21,6,SAND,C,M,AFTER,1,14.7,2.27E+02,NA,9.41E+02,2.06E+03,8.33E+02,NA,1.14E+00,3.24E+00,NA
2015-05-21,6,SAND,D,M,AFTER,1,15.6,1.84E+02,6.04E-01,NA,NA,6.75E+02,8.05E-01,NA,NA,NA
2015-05-21,6,SAND,C,A,AFTER,1,19.7,4.27E+02,1.18E+00,5.43E+01,1.02E+02,1.56E+03,1.58E+00,6.59E-02,1.60E-01,1.65E+03
2015-05-21,6,SAND,D,A,AFTER,1,20.4,3.67E+02,6.34E-01,5.88E+01,2.96E+03,1.34E+03,8.45E-01,7.14E-02,4.66E+00,2.75E+03
2015-05-21,7,BARK,C,M,AFTER,1,19.3,5.73E+02,NA,4.91E+03,2.83E+04,2.10E+03,NA,5.96E+00,4.45E+01,NA
2015-05-21,7,BARK,D,M,AFTER,1,19.4,5.69E+02,1.31E+00,NA,1.22E+03,2.09E+03,1.75E+00,NA,1.92E+00,NA
2015-05-21,7,BARK,D,A,AFTER,1,22.1,7.10E+02,1.56E+00,NA,1.36E+03,2.61E+03,2.08E+00,NA,2.14E+00,NA
2015-05-21,8,BARK,C,M,AFTER,1,16.4,6.16E+02,NA,NA,1.18E+03,2.26E+03,NA,NA,1.86E+00,NA
2015-05-21,8,BARK,D,M,AFTER,1,17.1,2.72E+02,NA,1.21E+01,4.73E+02,9.96E+02,NA,1.47E-02,7.43E-01,NA
2015-05-21,9,BARK,C,M,AFTER,1,16.4,4.12E+02,NA,6.05E+03,3.92E+03,1.51E+03,NA,7.35E+00,6.16E+00,NA
2015-05-21,9,BARK,D,M,AFTER,1,16.4,6.40E+01,3.68E+00,NA,2.06E+03,2.35E+02,4.91E+00,NA,3.23E+00,NA
2015-05-21,9,BARK,C,A,AFTER,1,19.4,6.18E+02,NA,4.50E+03,7.78E+03,2.27E+03,NA,5.46E+00,1.22E+01,NA
2015-05-21,9,BARK,D,A,AFTER,1,20.2,7.53E+01,1.57E+00,NA,2.77E+03,2.76E+02,2.09E+00,NA,4.36E+00,NA
2015-06-18,1,SOIL,A,M,BEFORE,28,22.7,3.36E+02,9.86E+00,NA,6.61E+02,1.23E+03,1.31E+01,NA,1.04E+00,NA
2015-06-18,1,SOIL,B,M,BEFORE,28,22.7,3.25E+02,9.76E+00,NA,9.61E+01,1.19E+03,1.30E+01,NA,1.51E-01,NA
2015-06-18,1,SOIL,A,A,BEFORE,28,25.5,4.74E+02,3.26E+01,NA,6.73E+02,1.74E+03,4.35E+01,NA,1.06E+00,NA
2015-06-18,1,SOIL,B,A,BEFORE,28,25.5,5.33E+02,2.00E+01,NA,2.04E+02,1.95E+03,2.67E+01,NA,3.21E-01,NA
2015-06-18,2,SOIL,A,M,BEFORE,28,24.7,3.38E+02,4.85E+01,NA,NA,1.24E+03,6.47E+01,NA,NA,NA
2015-06-18,2,SOIL,B,M,BEFORE,28,24.4,2.57E+02,9.73E+00,NA,NA,9.43E+02,1.30E+01,NA,NA,NA
2015-06-18,2,SOIL,A,A,BEFORE,28,24.6,3.75E+02,4.65E+01,NA,1.31E+01,1.38E+03,6.20E+01,NA,2.07E-02,NA
2015-06-18,2,SOIL,B,A,BEFORE,28,24.5,3.31E+02,1.67E+01,NA,NA,1.21E+03,2.23E+01,NA,NA,NA
2015-06-18,3,SOIL,A,M,BEFORE,28,23.1,3.79E+02,3.12E+01,NA,NA,1.39E+03,4.16E+01,NA,NA,NA
2015-06-18,3,SOIL,B,M,BEFORE,28,23.4,3.86E+02,2.55E+01,NA,NA,1.42E+03,3.40E+01,NA,NA,NA
2015-06-18,3,SOIL,A,A,BEFORE,28,25.3,4.57E+02,4.03E+01,NA,NA,1.68E+03,5.37E+01,NA,NA,NA
2015-06-18,3,SOIL,B,A,BEFORE,28,25.1,4.95E+02,4.04E+01,NA,NA,1.82E+03,5.39E+01,NA,NA,NA
2015-06-18,4,SAND,A,M,BEFORE,28,23.5,3.98E+02,4.52E+01,NA,1.19E+02,1.46E+03,6.02E+01,NA,1.87E-01,NA
2015-06-18,4,SAND,B,M,BEFORE,28,23.0,4.40E+02,2.65E+01,NA,5.04E+01,1.61E+03,3.53E+01,NA,7.92E-02,NA
2015-06-18,4,SAND,A,A,BEFORE,28,25.0,1.08E+03,3.25E+01,NA,1.97E+02,3.97E+03,4.33E+01,NA,3.10E-01,NA
2015-06-18,4,SAND,B,A,BEFORE,28,25.2,1.37E+02,3.79E+00,NA,3.07E+01,5.03E+02,5.05E+00,NA,4.83E-02,NA
2015-06-18,5,SAND,A,M,BEFORE,28,23.8,3.92E+02,4.30E+01,NA,NA,1.44E+03,5.74E+01,NA,NA,NA
2015-06-18,5,SAND,B,M,BEFORE,28,24.7,5.41E+02,2.84E+01,NA,2.76E+02,1.98E+03,3.78E+01,NA,4.33E-01,NA
2015-06-18,5,SAND,A,A,BEFORE,28,26.0,4.73E+02,4.86E+01,NA,NA,1.74E+03,6.48E+01,NA,NA,NA
2015-06-18,5,SAND,B,A,BEFORE,28,25.2,7.03E+02,3.47E+01,NA,7.41E+01,2.58E+03,4.62E+01,NA,1.16E-01,NA
2015-06-18,6,SAND,A,M,BEFORE,28,24.7,7.32E+02,2.73E+01,NA,2.64E+02,2.68E+03,3.64E+01,NA,4.14E-01,NA
2015-06-18,6,SAND,B,M,BEFORE,28,24.7,7.95E+02,1.94E+01,NA,1.39E+02,2.92E+03,2.58E+01,NA,2.18E-01,NA
2015-06-18,6,SAND,A,A,BEFORE,28,25.5,8.36E+02,3.58E+01,NA,2.09E+02,3.07E+03,4.77E+01,NA,3.28E-01,NA
2015-06-18,6,SAND,B,A,BEFORE,28,25.9,6.46E+02,1.62E+01,NA,4.66E+01,2.37E+03,2.16E+01,NA,7.33E-02,NA
2015-06-18,7,BARK,A,M,BEFORE,28,22.6,8.59E+02,2.74E+00,NA,1.44E+02,3.15E+03,3.66E+00,NA,2.27E-01,NA
2015-06-18,7,BARK,B,M,BEFORE,28,22.6,1.03E+03,7.17E+00,NA,1.58E+02,3.78E+03,9.56E+00,NA,2.48E-01,NA
2015-06-18,7,BARK,A,A,BEFORE,28,23.5,1.06E+03,2.84E+00,NA,7.61E+01,3.89E+03,3.79E+00,NA,1.20E-01,NA
2015-06-18,7,BARK,B,A,BEFORE,28,24.7,1.19E+03,1.21E+01,NA,2.51E+01,4.37E+03,1.62E+01,NA,3.94E-02,NA
2015-06-18,8,BARK,A,M,BEFORE,28,23.7,1.11E+03,1.22E+00,NA,5.66E+01,4.06E+03,1.62E+00,NA,8.89E-02,NA
2015-06-18,8,BARK,B,M,BEFORE,28,23.6,1.02E+03,1.01E+00,NA,1.14E+02,3.74E+03,1.35E+00,NA,1.79E-01,NA
2015-06-18,8,BARK,A,A,BEFORE,28,25.2,1.27E+03,NA,NA,2.37E+01,4.64E+03,NA,NA,3.72E-02,NA
2015-06-18,8,BARK,B,A,BEFORE,28,26.1,1.26E+03,1.87E+00,NA,1.15E+02,4.62E+03,2.50E+00,NA,1.81E-01,NA
2015-06-18,9,BARK,A,M,BEFORE,28,25.1,1.36E+03,2.57E+01,NA,2.78E+02,4.97E+03,3.43E+01,NA,4.37E-01,NA
2015-06-18,9,BARK,B,M,BEFORE,28,23.5,9.93E+02,2.90E+01,NA,1.31E+02,3.64E+03,3.87E+01,NA,2.05E-01,NA
2015-06-18,9,BARK,A,A,BEFORE,28,25.8,1.20E+03,3.63E+01,NA,1.01E+02,4.39E+03,4.83E+01,NA,1.59E-01,NA
2015-06-18,9,BARK,B,A,BEFORE,28,25.5,1.09E+03,2.14E+01,NA,1.35E+02,3.99E+03,2.85E+01,NA,2.11E-01,NA
2015-06-22,1,SOIL,C,M,BEFORE,32,19.7,1.15E+02,6.68E-01,NA,1.84E+02,4.20E+02,8.91E-01,NA,2.89E-01,NA
2015-06-22,1,SOIL,D,M,BEFORE,32,19.9,3.99E+01,5.47E+01,NA,8.21E+01,1.46E+02,7.29E+01,NA,1.29E-01,NA
2015-06-22,1,SOIL,C,A,BEFORE,32,28.0,4.15E+02,2.88E+00,NA,NA,1.52E+03,3.84E+00,NA,NA,NA
2015-06-22,1,SOIL,D,A,BEFORE,32,28.0,3.27E+02,1.12E+02,NA,2.02E+02,1.20E+03,1.50E+02,NA,3.18E-01,NA
2015-06-22,2,SOIL,C,M,BEFORE,32,24.0,8.58E+01,3.39E+00,NA,NA,3.15E+02,4.53E+00,NA,NA,NA
2015-06-22,2,SOIL,D,M,BEFORE,32,25.1,1.05E+02,NA,NA,5.81E+00,3.83E+02,NA,NA,9.13E-03,NA
2015-06-22,2,SOIL,C,A,BEFORE,32,29.0,1.77E+02,2.30E+01,NA,2.14E+01,6.51E+02,3.07E+01,NA,3.36E-02,NA
2015-06-22,2,SOIL,D,A,BEFORE,32,28.2,2.64E+02,8.76E+00,NA,1.71E+01,9.70E+02,1.17E+01,NA,2.69E-02,NA
2015-06-22,3,SOIL,C,M,BEFORE,32,25.8,1.50E+02,2.94E+01,NA,NA,5.48E+02,3.92E+01,NA,NA,NA
2015-06-22,3,SOIL,D,M,BEFORE,32,25.8,1.20E+02,2.63E+01,NA,8.38E+01,4.41E+02,3.51E+01,NA,1.32E-01,NA
2015-06-22,3,SOIL,C,A,BEFORE,32,26.7,3.86E+02,4.41E+01,NA,NA,1.42E+03,5.88E+01,NA,NA,NA
2015-06-22,3,SOIL,D,A,BEFORE,32,26.4,3.52E+02,3.08E+01,NA,1.73E+01,1.29E+03,4.11E+01,NA,2.72E-02,NA
2015-06-22,4,SAND,C,M,BEFORE,32,19.9,4.68E+01,NA,NA,1.83E+02,1.71E+02,NA,NA,2.88E-01,NA
2015-06-22,4,SAND,D,M,BEFORE,32,20.3,6.16E+01,1.43E+01,NA,1.59E+02,2.26E+02,1.91E+01,NA,2.50E-01,NA
2015-06-22,4,SAND,C,A,BEFORE,32,27.4,1.43E+02,5.68E-02,NA,3.00E+02,5.26E+02,7.57E-02,NA,4.72E-01,NA
2015-06-22,4,SAND,D,A,BEFORE,32,27.9,2.09E+02,5.97E+01,NA,3.15E+02,7.66E+02,7.96E+01,NA,4.95E-01,NA
2015-06-22,5,SAND,C,M,BEFORE,32,22.4,7.51E+01,1.08E-01,NA,1.69E+03,2.75E+02,1.44E-01,NA,2.66E+00,NA
2015-06-22,5,SAND,D,M,BEFORE,32,23.0,9.17E+01,NA,NA,1.18E+03,3.36E+02,NA,NA,1.85E+00,NA
2015-06-22,5,SAND,C,A,BEFORE,32,27.8,2.12E+02,7.13E-01,NA,1.05E+03,7.77E+02,9.51E-01,NA,1.65E+00,NA
2015-06-22,5,SAND,D,A,BEFORE,32,27.7,2.85E+02,1.32E-01,NA,1.20E+03,1.05E+03,1.76E-01,NA,1.89E+00,NA
2015-06-22,6,SAND,C,M,BEFORE,32,26.0,9.90E+01,NA,NA,9.85E+01,3.63E+02,NA,NA,1.55E-01,NA
2015-06-22,6,SAND,D,M,BEFORE,32,26.2,2.65E+02,1.06E+02,NA,2.12E+03,9.70E+02,1.42E+02,NA,3.33E+00,NA
2015-06-22,6,SAND,C,A,BEFORE,32,26.1,1.81E+02,NA,NA,2.73E+01,6.63E+02,NA,NA,4.29E-02,NA
2015-06-22,6,SAND,D,A,BEFORE,32,26.1,3.42E+02,7.25E+01,NA,1.42E+02,1.25E+03,9.67E+01,NA,2.24E-01,NA
2015-06-22,7,BARK,C,M,BEFORE,32,20.7,2.87E+02,1.77E+00,NA,2.52E+03,1.05E+03,2.36E+00,NA,3.95E+00,NA
2015-06-22,7,BARK,D,M,BEFORE,32,21.3,4.02E+02,NA,NA,1.20E+03,1.48E+03,NA,NA,1.89E+00,NA
2015-06-22,7,BARK,C,A,BEFORE,32,27.1,3.19E+02,7.36E-01,NA,1.53E+03,1.17E+03,9.82E-01,NA,2.41E+00,NA
2015-06-22,7,BARK,D,A,BEFORE,32,27.4,5.56E+02,NA,NA,1.19E+03,2.04E+03,NA,NA,1.87E+00,NA
2015-06-22,8,BARK,C,M,BEFORE,32,22.6,1.52E+02,1.68E+01,NA,2.07E+02,5.57E+02,2.24E+01,NA,3.26E-01,NA
2015-06-22,8,BARK,D,M,BEFORE,32,22.6,2.45E+02,NA,NA,7.13E+03,9.00E+02,NA,NA,1.12E+01,NA
2015-06-22,8,BARK,C,A,BEFORE,32,27.7,2.22E+02,1.78E+01,NA,NA,8.14E+02,2.38E+01,NA,NA,NA
2015-06-22,8,BARK,D,A,BEFORE,32,26.9,5.24E+02,7.47E+00,NA,8.15E+03,1.92E+03,9.96E+00,NA,1.28E+01,NA
2015-06-22,9,BARK,C,M,BEFORE,32,26.5,2.48E+02,NA,NA,1.05E+02,9.08E+02,NA,NA,1.65E-01,NA
2015-06-22,9,BARK,D,M,BEFORE,32,27.1,3.14E+02,8.70E+00,NA,5.61E+02,1.15E+03,1.16E+01,NA,8.82E-01,NA
2015-06-22,9,BARK,C,A,BEFORE,32,26.8,2.76E+02,1.72E+01,NA,NA,1.01E+03,2.29E+01,NA,NA,NA
2015-06-22,9,BARK,D,A,BEFORE,32,27.4,2.77E+02,9.39E+00,NA,8.26E+01,1.02E+03,1.25E+01,NA,1.30E-01,NA
2015-06-30,1,SOIL,A,M,AFTER,0,15.7,3.73E+02,3.04E+01,1.62E+04,7.76E+01,1.37E+03,4.05E+01,1.97E+01,1.22E-01,2.48E+03
2015-06-30,1,SOIL,B,M,AFTER,0,16.2,3.48E+02,1.07E+02,1.08E+03,6.77E+02,1.28E+03,1.42E+02,1.31E+00,1.06E+00,5.15E+03
2015-06-30,1,SOIL,A,A,AFTER,0,23.7,3.62E+02,9.51E+01,6.29E+03,5.65E+02,1.33E+03,1.27E+02,7.63E+00,8.88E-01,4.79E+03
2015-06-30,1,SOIL,B,A,AFTER,0,23.5,3.56E+02,1.33E+01,7.28E+03,1.32E+02,1.30E+03,1.78E+01,8.84E+00,2.07E-01,1.84E+03
2015-06-30,2,SOIL,A,M,AFTER,0,22.4,3.38E+02,5.52E+00,2.30E+03,1.29E+03,1.24E+03,7.36E+00,2.80E+00,2.02E+00,2.04E+03
2015-06-30,2,SOIL,B,M,AFTER,0,22.4,2.31E+02,NA,1.17E+04,2.39E+02,8.47E+02,NA,1.42E+01,3.75E-01,NA
2015-06-30,2,SOIL,A,A,AFTER,0,23.5,2.00E+02,NA,NA,1.39E+03,7.32E+02,NA,NA,2.18E+00,NA
2015-06-30,2,SOIL,B,A,AFTER,0,23.7,3.47E+02,1.78E+01,8.93E+03,4.85E+02,1.27E+03,2.37E+01,1.08E+01,7.62E-01,2.12E+03
2015-06-30,3,SOIL,A,M,AFTER,0,22.4,4.30E+02,9.61E+00,3.52E+02,4.18E+02,1.58E+03,1.28E+01,4.27E-01,6.57E-01,2.10E+03
2015-06-30,3,SOIL,B,M,AFTER,0,22.3,2.52E+02,7.62E+00,3.49E+03,1.72E+01,9.23E+02,1.02E+01,4.24E+00,2.71E-02,1.20E+03
2015-06-30,4,SAND,A,M,AFTER,0,16.7,5.06E+02,2.44E+01,3.03E+04,NA,1.85E+03,3.25E+01,3.68E+01,NA,NA
2015-06-30,4,SAND,B,M,AFTER,0,17.1,3.16E+02,5.23E+00,1.98E+03,4.86E+02,1.16E+03,6.97E+00,2.41E+00,7.64E-01,1.57E+03
2015-06-30,4,SAND,A,A,AFTER,0,24.0,5.19E+02,2.87E+01,3.41E+04,1.92E+02,1.90E+03,3.82E+01,4.14E+01,3.01E-01,3.07E+03
2015-06-30,4,SAND,B,A,AFTER,0,22.5,2.40E+02,2.97E+00,NA,4.65E+02,8.80E+02,3.96E+00,NA,7.31E-01,NA
2015-06-30,5,SAND,B,M,AFTER,0,21.6,4.22E+02,2.53E+00,NA,1.52E+03,1.55E+03,3.38E+00,NA,2.38E+00,NA
2015-06-30,5,SAND,A,A,AFTER,0,23.0,4.71E+02,9.71E+00,8.14E+03,4.92E+02,1.73E+03,1.29E+01,9.88E+00,7.73E-01,2.31E+03
2015-06-30,5,SAND,B,A,AFTER,0,23.6,3.78E+02,1.01E+01,NA,1.56E+03,1.38E+03,1.35E+01,NA,2.45E+00,NA
2015-06-30,6,SAND,A,M,AFTER,0,23.0,5.48E+02,3.16E+01,3.37E+04,1.01E+03,2.01E+03,4.21E+01,4.10E+01,1.58E+00,3.65E+03
2015-06-30,6,SAND,B,M,AFTER,0,22.8,3.00E+02,NA,NA,1.94E+03,1.10E+03,NA,NA,3.05E+00,NA
2015-06-30,7,BARK,A,M,AFTER,0,16.8,4.36E+02,NA,NA,2.60E+03,1.60E+03,NA,NA,4.08E+00,NA
2015-06-30,7,BARK,B,M,AFTER,0,16.7,3.70E+02,NA,NA,3.41E+02,1.36E+03,NA,NA,5.36E-01,NA
2015-06-30,7,BARK,A,A,AFTER,0,22.1,8.17E+02,3.98E+00,NA,5.36E+03,3.00E+03,5.30E+00,NA,8.43E+00,NA
2015-06-30,7,BARK,B,A,AFTER,0,22.1,1.40E+02,NA,NA,1.10E+02,5.12E+02,NA,NA,1.72E-01,NA
2015-06-30,8,BARK,A,M,AFTER,0,21.2,6.75E+02,3.73E+00,2.69E+02,4.25E+03,2.47E+03,4.97E+00,3.27E-01,6.68E+00,4.59E+03
2015-06-30,8,BARK,A,A,AFTER,0,24.4,6.07E+02,NA,NA,3.50E+03,2.23E+03,NA,NA,5.50E+00,NA
2015-06-30,8,BARK,B,A,AFTER,0,24.5,6.11E+02,8.25E+00,NA,2.76E+03,2.24E+03,1.10E+01,NA,4.34E+00,NA
2015-06-30,9,BARK,A,M,AFTER,0,22.8,6.18E+02,4.63E+00,NA,2.66E+03,2.27E+03,6.18E+00,NA,4.19E+00,NA
2015-06-30,9,BARK,B,M,AFTER,0,22.8,1.20E+02,3.22E+00,NA,7.12E+01,4.40E+02,4.30E+00,NA,1.12E-01,NA
2015-07-02,1,SOIL,C,A,AFTER,2,23.2,1.57E+02,7.41E+00,2.33E+02,1.52E+03,5.76E+02,9.88E+00,2.83E-01,2.39E+00,1.54E+03
2015-07-02,1,SOIL,D,A,AFTER,2,22.8,3.02E+02,4.90E+00,3.51E+02,2.07E+03,1.11E+03,6.53E+00,4.26E-01,3.25E+00,2.24E+03
2015-07-02,2,SOIL,C,M,AFTER,2,21.3,3.51E+02,1.56E+01,NA,4.34E+03,1.29E+03,2.08E+01,NA,6.82E+00,NA
2015-07-02,2,SOIL,D,M,AFTER,2,20.2,2.52E+02,3.03E+00,NA,3.44E+03,9.22E+02,4.04E+00,NA,5.41E+00,NA
2015-07-02,2,SOIL,C,A,AFTER,2,22.4,3.86E+02,2.39E+01,NA,2.74E+03,1.42E+03,3.19E+01,NA,4.30E+00,NA
2015-07-02,2,SOIL,D,A,AFTER,2,22.4,2.36E+02,2.87E+00,NA,2.88E+03,8.66E+02,3.82E+00,NA,4.53E+00,NA
2015-07-02,3,SOIL,C,M,AFTER,2,21.6,3.88E+02,1.31E+01,1.19E+02,6.41E+03,1.42E+03,1.75E+01,1.44E-01,1.01E+01,4.86E+03
2015-07-02,3,SOIL,D,M,AFTER,2,21.6,4.39E+02,9.99E+01,6.53E+02,3.63E+03,1.61E+03,1.33E+02,7.93E-01,5.71E+00,6.64E+03
2015-07-02,3,SOIL,C,A,AFTER,2,23.9,4.18E+02,1.96E+01,NA,3.79E+03,1.53E+03,2.61E+01,NA,5.96E+00,NA
2015-07-02,3,SOIL,D,A,AFTER,2,23.3,4.72E+02,9.90E+01,1.31E+02,2.95E+03,1.73E+03,1.32E+02,1.60E-01,4.63E+00,6.41E+03
2015-07-02,4,SAND,C,M,AFTER,2,18.7,3.44E+02,8.49E+01,3.66E+02,5.69E+03,1.26E+03,1.13E+02,4.44E-01,8.94E+00,6.76E+03
2015-07-02,4,SAND,D,M,AFTER,2,19.2,3.17E+02,4.14E+01,1.35E+03,3.97E+03,1.16E+03,5.52E+01,1.64E+00,6.23E+00,4.40E+03
2015-07-02,4,SAND,C,A,AFTER,2,22.7,5.39E+02,1.05E+02,1.44E+03,9.69E+03,1.98E+03,1.40E+02,1.75E+00,1.52E+01,1.00E+04
2015-07-02,4,SAND,D,A,AFTER,2,22.7,4.30E+02,8.74E+01,1.68E+02,4.95E+03,1.58E+03,1.17E+02,2.04E-01,7.78E+00,6.81E+03
2015-07-02,5,SAND,C,M,AFTER,2,20.2,3.07E+02,1.68E+01,NA,4.88E+03,1.12E+03,2.25E+01,NA,7.68E+00,NA
2015-07-02,5,SAND,D,M,AFTER,2,20.0,3.50E+02,6.16E+01,4.77E+02,5.43E+03,1.28E+03,8.21E+01,5.79E-01,8.53E+00,5.88E+03
2015-07-02,5,SAND,C,A,AFTER,2,22.9,4.61E+02,2.01E+01,2.73E+02,7.29E+03,1.69E+03,2.69E+01,3.32E-01,1.15E+01,5.78E+03
2015-07-02,5,SAND,D,A,AFTER,2,23.7,4.71E+02,9.09E+01,9.32E+02,7.13E+03,1.73E+03,1.21E+02,1.13E+00,1.12E+01,8.10E+03
2015-07-02,6,SAND,D,M,AFTER,2,21.9,4.65E+02,1.27E+02,3.81E+03,6.61E+03,1.70E+03,1.70E+02,4.63E+00,1.04E+01,9.05E+03
2015-07-02,6,SAND,C,A,AFTER,2,23.6,4.41E+02,1.58E+01,NA,1.33E+03,1.62E+03,2.11E+01,NA,2.10E+00,NA
2015-07-02,6,SAND,D,A,AFTER,2,23.6,4.92E+02,7.70E+01,4.10E+03,6.65E+03,1.80E+03,1.03E+02,4.97E+00,1.04E+01,7.50E+03
2015-07-02,7,BARK,C,M,AFTER,2,19.4,8.43E+02,NA,NA,1.40E+02,3.09E+03,NA,NA,2.20E-01,NA
2015-07-02,7,BARK,D,M,AFTER,2,19.6,6.05E+02,1.56E+01,NA,4.28E+02,2.22E+03,2.07E+01,NA,6.72E-01,NA
2015-07-02,7,BARK,C,A,AFTER,2,22.4,9.61E+02,2.32E+01,NA,8.91E+02,3.52E+03,3.09E+01,NA,1.40E+00,NA
2015-07-02,7,BARK,D,A,AFTER,2,21.8,9.24E+02,NA,NA,2.30E+02,3.39E+03,NA,NA,3.62E-01,NA
2015-07-02,8,BARK,C,M,AFTER,2,20.0,4.06E+02,1.78E+00,NA,4.89E+02,1.49E+03,2.37E+00,NA,7.69E-01,NA
2015-07-02,8,BARK,D,M,AFTER,2,20.0,5.60E+02,2.44E+01,9.54E+02,1.50E+04,2.05E+03,3.25E+01,1.16E+00,2.35E+01,9.87E+03
2015-07-02,8,BARK,C,A,AFTER,2,23.2,5.43E+02,NA,NA,7.21E+02,1.99E+03,NA,NA,1.13E+00,NA
2015-07-02,8,BARK,D,A,AFTER,2,23.4,6.34E+02,2.57E+01,8.71E+02,1.86E+04,2.33E+03,3.42E+01,1.06E+00,2.92E+01,1.19E+04
2015-07-02,9,BARK,C,M,AFTER,2,21.9,3.00E+02,NA,NA,5.97E+02,1.10E+03,NA,NA,9.39E-01,NA
2015-07-02,9,BARK,D,M,AFTER,2,21.9,5.13E+02,2.81E+01,NA,8.81E+01,1.88E+03,3.75E+01,NA,1.39E-01,NA
2015-07-02,9,BARK,C,A,AFTER,2,23.8,5.36E+02,6.64E+00,NA,1.36E+03,1.97E+03,8.85E+00,NA,2.13E+00,NA
2015-07-02,9,BARK,D,A,AFTER,2,23.8,5.42E+02,2.58E+01,NA,NA,1.99E+03,3.44E+01,NA,NA,NA
2015-07-16,1,SOIL,A,M,BEFORE,16,18.0,1.88E+02,5.88E+00,NA,1.88E+02,6.91E+02,7.84E+00,NA,2.95E-01,NA
2015-07-16,1,SOIL,B,M,BEFORE,16,18.0,1.22E+02,5.76E-01,NA,4.72E+01,4.49E+02,7.68E-01,NA,7.41E-02,NA
2015-07-16,1,SOIL,A,A,BEFORE,16,20.9,1.09E+02,5.68E+00,NA,5.30E+01,3.99E+02,7.57E+00,NA,8.32E-02,NA
2015-07-16,1,SOIL,B,A,BEFORE,16,20.8,1.51E+02,2.53E+00,NA,2.40E+01,5.52E+02,3.37E+00,NA,3.78E-02,NA
2015-07-16,2,SOIL,A,M,BEFORE,16,18.7,1.48E+02,9.41E+00,NA,NA,5.42E+02,1.25E+01,NA,NA,NA
2015-07-16,2,SOIL,B,M,BEFORE,16,20.1,6.30E+01,6.37E-01,NA,NA,2.31E+02,8.49E-01,NA,NA,NA
2015-07-16,2,SOIL,A,A,BEFORE,16,20.6,1.71E+02,1.10E+01,NA,1.68E+01,6.26E+02,1.46E+01,NA,2.64E-02,NA
2015-07-16,2,SOIL,B,A,BEFORE,16,20.9,7.96E+01,6.57E-01,NA,NA,2.92E+02,8.76E-01,NA,NA,NA
2015-07-16,3,SOIL,A,A,BEFORE,16,19.8,1.07E+02,3.49E+00,NA,7.48E+01,3.93E+02,4.65E+00,NA,1.18E-01,NA
2015-07-16,3,SOIL,B,A,BEFORE,16,19.9,2.17E+02,1.86E+00,NA,1.20E+02,7.94E+02,2.48E+00,NA,1.89E-01,NA
2015-07-16,4,SAND,A,M,BEFORE,16,18.0,2.93E+02,4.05E+00,NA,2.32E+02,1.07E+03,5.40E+00,NA,3.64E-01,NA
2015-07-16,4,SAND,B,M,BEFORE,16,17.9,3.25E+02,NA,NA,4.61E+01,1.19E+03,NA,NA,7.25E-02,NA
2015-07-16,4,SAND,A,A,BEFORE,16,21.0,3.32E+02,9.48E+00,NA,1.08E+02,1.22E+03,1.26E+01,NA,1.70E-01,NA
2015-07-16,4,SAND,B,A,BEFORE,16,21.0,3.72E+02,NA,NA,NA,1.36E+03,NA,NA,NA,NA
2015-07-16,5,SAND,A,M,BEFORE,16,18.5,3.86E+02,NA,NA,NA,1.41E+03,NA,NA,NA,NA
2015-07-16,5,SAND,B,M,BEFORE,16,18.7,1.32E+02,1.50E-01,NA,4.71E+01,4.84E+02,2.00E-01,NA,7.40E-02,NA
2015-07-16,5,SAND,A,A,BEFORE,16,20.9,2.85E+02,2.55E-01,NA,3.54E+01,1.05E+03,3.40E-01,NA,5.56E-02,NA
2015-07-16,5,SAND,B,A,BEFORE,16,21.6,3.45E+02,NA,NA,NA,1.26E+03,NA,NA,NA,NA
2015-07-16,6,SAND,A,M,BEFORE,16,19.9,2.41E+02,2.79E-01,NA,7.82E+01,8.83E+02,3.72E-01,NA,1.23E-01,NA
